# ofcuda_matrix cell amazonriver n=488 nations=0 ticks=60
# engine oracle /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/oracle/amazonriver_n488_nat0_t60.dump
# spawn init    /opt/data/workspaces/skg/ofcuda_matrix/out/matrix/refs/amazonriver_a488_nat0.init.txt
# map          /opt/data/workspaces/skg/openfront-ai/openfront/resources/maps/amazonriver (5536x276, land 1150819 from BYTES)
# engine land from manifest 1150819
### INIT (engine spawn output vs the CUDA spawn/init dump)
init_plane_hash 0xb4153bd9be8fcf49 engine_boundary0_hash 0xb4153bd9be8fcf49 match yes
BOT 358 sid=360 id=nbbu08hb spawn_tile=1290013 n_owned=52
BOT 359 sid=361 id=rxlhv8ic spawn_tile=484792 n_owned=52
BOT 360 sid=362 id=aiowrq52 spawn_tile=1293332 n_owned=52
BOT 361 sid=363 id=bo94our7 spawn_tile=480214 n_owned=52
BOT 362 sid=364 id=jxqkb7y6 spawn_tile=762522 n_owned=52
BOT 363 sid=365 id=ikezntfk spawn_tile=298990 n_owned=52
BOT 364 sid=366 id=j4e63dwu spawn_tile=784080 n_owned=52
BOT 365 sid=367 id=t0b9mavx spawn_tile=1169149 n_owned=52
BOT 366 sid=368 id=bu0hz5bz spawn_tile=238067 n_owned=52
BOT 367 sid=369 id=368l6a1p spawn_tile=483957 n_owned=52
BOT 368 sid=370 id=6cr9h8xa spawn_tile=1162755 n_owned=52
BOT 369 sid=371 id=8y4zfq0g spawn_tile=919534 n_owned=52
BOT 370 sid=372 id=tz0sezi7 spawn_tile=639121 n_owned=52
BOT 371 sid=373 id=dazr70tn spawn_tile=292840 n_owned=52
BOT 372 sid=374 id=tx1pjsyg spawn_tile=229038 n_owned=52
BOT 373 sid=375 id=ndjtlp8r spawn_tile=633976 n_owned=52
BOT 374 sid=376 id=bsklet6g spawn_tile=709787 n_owned=52
BOT 375 sid=377 id=hsozrzu4 spawn_tile=382011 n_owned=52
BOT 376 sid=378 id=otmybkm3 spawn_tile=1073010 n_owned=52
BOT 377 sid=379 id=yfm1nyqy spawn_tile=1303549 n_owned=52
BOT 378 sid=380 id=kr6ytu3l spawn_tile=1338064 n_owned=52
BOT 379 sid=381 id=3pagyfng spawn_tile=1508714 n_owned=52
BOT 380 sid=382 id=w1mobjvk spawn_tile=764136 n_owned=52
BOT 381 sid=383 id=xm7i5x3m spawn_tile=666275 n_owned=52
BOT 382 sid=384 id=8u02tf2g spawn_tile=281213 n_owned=52
BOT 383 sid=385 id=lp6sri88 spawn_tile=67432 n_owned=52
BOT 384 sid=386 id=sb1tap3p spawn_tile=902583 n_owned=52
BOT 385 sid=387 id=mv01333k spawn_tile=1498396 n_owned=52
BOT 386 sid=388 id=g9mp2ife spawn_tile=270651 n_owned=52
BOT 387 sid=389 id=jtq0seut spawn_tile=429666 n_owned=52
BOT 388 sid=390 id=525mh9ql spawn_tile=1437119 n_owned=52
BOT 389 sid=391 id=fvbpmsvz spawn_tile=981876 n_owned=52
BOT 390 sid=392 id=xwn3ivem spawn_tile=156739 n_owned=52
BOT 391 sid=393 id=fqbyj4jd spawn_tile=1163206 n_owned=52
BOT 392 sid=394 id=xfiw8ywg spawn_tile=284324 n_owned=52
BOT 393 sid=395 id=iw3dqxmq spawn_tile=1294026 n_owned=52
BOT 394 sid=396 id=yc0ao6et spawn_tile=82444 n_owned=52
BOT 395 sid=397 id=ixj6ihi7 spawn_tile=1502129 n_owned=52
BOT 396 sid=398 id=9l5wwvr3 spawn_tile=942312 n_owned=52
BOT 397 sid=399 id=2w6i33lv spawn_tile=902463 n_owned=52
BOT 398 sid=400 id=sba949vb spawn_tile=1484102 n_owned=52
BOT 399 sid=401 id=ijcmefns spawn_tile=145002 n_owned=52
BOT 400 sid=402 id=isnsszoo spawn_tile=1468095 n_owned=52
BOT 401 sid=403 id=9z76va23 spawn_tile=206370 n_owned=52
BOT 402 sid=404 id=h1wbhdhm spawn_tile=1245443 n_owned=52
BOT 403 sid=405 id=tewvulrm spawn_tile=1238010 n_owned=52
BOT 404 sid=406 id=wp3bxzsu spawn_tile=25673 n_owned=52
BOT 405 sid=407 id=d0g6avrv spawn_tile=4049 n_owned=26
BOT 406 sid=408 id=hsyivnsn spawn_tile=557583 n_owned=52
BOT 407 sid=409 id=ox9ept1k spawn_tile=1349784 n_owned=52
BOT 408 sid=410 id=ny87grni spawn_tile=1413086 n_owned=52
BOT 409 sid=411 id=k2th9538 spawn_tile=1196395 n_owned=52
BOT 410 sid=412 id=ysltjm94 spawn_tile=335330 n_owned=52
BOT 411 sid=413 id=u5klj2eh spawn_tile=1183909 n_owned=52
BOT 412 sid=414 id=k7ka2ci1 spawn_tile=434619 n_owned=52
BOT 413 sid=415 id=qtul4azs spawn_tile=13642 n_owned=42
BOT 414 sid=416 id=ll69i57o spawn_tile=1172096 n_owned=52
BOT 415 sid=417 id=9vuokjnw spawn_tile=209391 n_owned=52
BOT 416 sid=418 id=ggb3bab1 spawn_tile=371450 n_owned=52
BOT 417 sid=419 id=drdo3t90 spawn_tile=466549 n_owned=52
BOT 418 sid=420 id=xieaxa2f spawn_tile=439368 n_owned=52
BOT 419 sid=421 id=kqp7ewus spawn_tile=1251621 n_owned=52
BOT 420 sid=422 id=3kitma91 spawn_tile=1123629 n_owned=52
BOT 421 sid=423 id=m7y3u0aw spawn_tile=666517 n_owned=52
BOT 422 sid=424 id=epuw8vpi spawn_tile=519848 n_owned=52
BOT 423 sid=425 id=nzx54fm6 spawn_tile=1433982 n_owned=52
BOT 424 sid=426 id=fsk2kd7w spawn_tile=177456 n_owned=52
BOT 425 sid=427 id=p8jddnkm spawn_tile=867676 n_owned=52
BOT 426 sid=428 id=wvgzie3u spawn_tile=794274 n_owned=52
BOT 427 sid=429 id=mwh2z96c spawn_tile=1319569 n_owned=52
BOT 428 sid=430 id=l4ku27pt spawn_tile=824485 n_owned=52
BOT 429 sid=431 id=jpvsmxxx spawn_tile=859307 n_owned=52
BOT 430 sid=432 id=s4xo3abv spawn_tile=637894 n_owned=52
BOT 431 sid=433 id=zte7u069 spawn_tile=315199 n_owned=52
BOT 432 sid=434 id=azlpbpke spawn_tile=404222 n_owned=52
BOT 433 sid=435 id=0pmbiw8o spawn_tile=1508512 n_owned=52
BOT 434 sid=436 id=rygf4mvr spawn_tile=1109553 n_owned=52
BOT 435 sid=437 id=mg9pgnw7 spawn_tile=636616 n_owned=52
BOT 436 sid=438 id=8olnebf1 spawn_tile=268777 n_owned=52
BOT 437 sid=439 id=rzlsw9x1 spawn_tile=346261 n_owned=52
BOT 438 sid=440 id=o0jhfyxc spawn_tile=1368533 n_owned=52
BOT 439 sid=441 id=vki91ouc spawn_tile=1304112 n_owned=52
BOT 440 sid=442 id=0onssx3n spawn_tile=45706 n_owned=52
BOT 441 sid=443 id=ymrho9y4 spawn_tile=1393968 n_owned=52
BOT 442 sid=444 id=4jjh2h8g spawn_tile=7349 n_owned=34
BOT 443 sid=445 id=af8k17d8 spawn_tile=557464 n_owned=52
BOT 444 sid=446 id=qt2a41r9 spawn_tile=218230 n_owned=52
BOT 445 sid=447 id=dmqr8rk9 spawn_tile=275719 n_owned=52
BOT 446 sid=448 id=gdvex2np spawn_tile=706027 n_owned=52
BOT 447 sid=449 id=z6dhj6lz spawn_tile=589050 n_owned=52
BOT 448 sid=450 id=ztlqrwwc spawn_tile=25584 n_owned=52
BOT 449 sid=451 id=qk845cyd spawn_tile=60914 n_owned=52
BOT 450 sid=452 id=g5ubwqld spawn_tile=1082346 n_owned=52
BOT 451 sid=453 id=voc18itg spawn_tile=510992 n_owned=52
BOT 452 sid=454 id=3noal342 spawn_tile=982751 n_owned=52
BOT 453 sid=455 id=r8slsgxy spawn_tile=509658 n_owned=52
BOT 454 sid=456 id=kwh9u6xu spawn_tile=561063 n_owned=52
BOT 455 sid=457 id=8k335xf9 spawn_tile=1171686 n_owned=52
BOT 456 sid=458 id=r8oeocye spawn_tile=1157448 n_owned=52
BOT 457 sid=459 id=aux9eznz spawn_tile=1415027 n_owned=52
BOT 458 sid=460 id=tl8i4sqm spawn_tile=1486179 n_owned=52
BOT 459 sid=461 id=5tvnmw0x spawn_tile=1355359 n_owned=52
BOT 460 sid=462 id=iaxyjwg2 spawn_tile=141089 n_owned=52
BOT 461 sid=463 id=vsouyzqb spawn_tile=1373596 n_owned=52
BOT 462 sid=464 id=qo2yiqyt spawn_tile=290968 n_owned=52
BOT 463 sid=465 id=4b0bsp77 spawn_tile=41529 n_owned=52
BOT 464 sid=466 id=zt5za47g spawn_tile=1463832 n_owned=52
BOT 465 sid=467 id=ialnkrtf spawn_tile=1379085 n_owned=52
BOT 466 sid=468 id=euhp0q2h spawn_tile=104080 n_owned=52
BOT 467 sid=469 id=hxtuit3a spawn_tile=587393 n_owned=52
BOT 468 sid=470 id=cfqynmub spawn_tile=1084910 n_owned=52
BOT 469 sid=471 id=kp4qpq36 spawn_tile=238284 n_owned=52
BOT 470 sid=472 id=m4sv56ts spawn_tile=848130 n_owned=52
BOT 471 sid=473 id=90lwnghk spawn_tile=240208 n_owned=52
BOT 472 sid=474 id=6s4qrb66 spawn_tile=845335 n_owned=52
BOT 473 sid=475 id=zm2durya spawn_tile=1508971 n_owned=52
BOT 474 sid=476 id=r78jt2dp spawn_tile=829874 n_owned=52
BOT 475 sid=477 id=2l6px65c spawn_tile=927630 n_owned=52
BOT 476 sid=478 id=8m9tfbvi spawn_tile=793496 n_owned=52
BOT 477 sid=479 id=9mt34ypn spawn_tile=17771 n_owned=48
BOT 478 sid=480 id=7q708nxs spawn_tile=841722 n_owned=52
BOT 479 sid=481 id=vaum2ag5 spawn_tile=77963 n_owned=52
BOT 480 sid=482 id=lhw012op spawn_tile=626554 n_owned=52
BOT 481 sid=483 id=ov7icohk spawn_tile=1262381 n_owned=52
BOT 482 sid=484 id=wdgpft73 spawn_tile=1219215 n_owned=52
BOT 483 sid=485 id=77xjevxo spawn_tile=102386 n_owned=52
BOT 484 sid=486 id=oqm2d2ls spawn_tile=1182938 n_owned=52
BOT 485 sid=487 id=s4bnz7gf spawn_tile=315864 n_owned=52
BOT 486 sid=488 id=qareow7n spawn_tile=97410 n_owned=52
BOT 487 sid=489 id=0qjiaqhk spawn_tile=8905 n_owned=34
SELFCHECK engine owned_tiles-vs-plane diff 0 (nonzero => the engine's own two representations disagree; PLAYER counts are then not a plane count)
TROOPS boundary 1:
TICK boundary 1 engine_tick 4: dev_hash 0xb4153bd9be8fcf49 engine_hash 0xb4153bd9be8fcf49 match=yes | claims 0 | dev_claims_total 0 | live_attacks 0 | engine_attacks 0
TROOPS boundary 2: [40/0 eng 0x40a5dab59385593a device: not created yet (deferred to the next transition)] [142/0 eng 0x40b2d4de037e6038 device: not created yet (deferred to the next transition)] [165/0 eng 0x40b5fe45b42fdb43 device: not created yet (deferred to the next transition)] [166/0 eng 0x40b5fe45b42fdb43 device: not created yet (deferred to the next transition)] [196/0 eng 0x40b5284aa3fd738d device: not created yet (deferred to the next transition)] [303/0 eng 0x40ac2d84f4e84f50 device: not created yet (deferred to the next transition)] [451/0 eng 0x40b1402a2b25a2b2 device: not created yet (deferred to the next transition)]
TICK boundary 2 engine_tick 5: dev_hash 0xb4153bd9be8fcf49 engine_hash 0xb4153bd9be8fcf49 match=yes | claims 0 | dev_claims_total 0 | live_attacks 0 | engine_attacks 7
INIT_ATTACK at boundary 3 (engine tick 5) slot 0: owner=40 target=0 troops_bits=0x40a5dab59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 3 (engine tick 5) slot 1: owner=142 target=0 troops_bits=0x40b2d4de037e6038 heap_len=30 border_len=22 heap_peak=30 (device-computed)
INIT_ATTACK at boundary 3 (engine tick 5) slot 2: owner=165 target=0 troops_bits=0x40b5fe45b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 3 (engine tick 5) slot 3: owner=166 target=0 troops_bits=0x40b5fe45b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 3 (engine tick 5) slot 4: owner=196 target=0 troops_bits=0x40b5284aa3fd738d heap_len=18 border_len=14 heap_peak=18 (device-computed)
INIT_ATTACK at boundary 3 (engine tick 5) slot 5: owner=303 target=0 troops_bits=0x40ac2d84f4e84f50 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 3 (engine tick 5) slot 6: owner=451 target=0 troops_bits=0x40b1402a2b25a2b2 heap_len=32 border_len=24 heap_peak=32 (device-computed)
TROOPS boundary 3: [40/0 eng 0x40a58ab59385593a dev 0x40a58ab59385593a ok] [142/0 eng 0x40b29cde037e6038 dev 0x40b29cde037e6038 ok] [165/0 eng 0x40b5aa45b42fdb43 dev 0x40b5aa45b42fdb43 ok] [166/0 eng 0x40b5aa45b42fdb43 dev 0x40b5aa45b42fdb43 ok] [196/0 eng 0x40b5004aa3fd738d dev 0x40b5004aa3fd738d ok] [303/0 eng 0x40abb584f4e84f50 dev 0x40abb584f4e84f50 ok] [451/0 eng 0x40b0fa2a2b25a2b2 dev 0x40b0fa2a2b25a2b2 ok] [77/0 eng 0x40a3554de2d3de2e device: not created yet (deferred to the next transition)] [101/0 eng 0x40a67eb59385593a device: not created yet (deferred to the next transition)] [215/0 eng 0x40a9a81d4436d444 device: not created yet (deferred to the next transition)] [326/0 eng 0x40b75762dde9ced0 device: not created yet (deferred to the next transition)] [341/0 eng 0x40acd184f4e84f50 device: not created yet (deferred to the next transition)] [361/0 eng 0x40b7e4f98c8898c8 device: not created yet (deferred to the next transition)] [369/0 eng 0x40affaeca599ca5a device: not created yet (deferred to the next transition)] [377/0 eng 0x40a3554de2d3de2e device: not created yet (deferred to the next transition)]
TICK boundary 3 engine_tick 6: dev_hash 0xe312bceb63e0d669 engine_hash 0xe312bceb63e0d669 match=yes | claims 47 | dev_claims_total 47 | live_attacks 7 | engine_attacks 15
INIT_ATTACK at boundary 4 (engine tick 6) slot 7: owner=77 target=0 troops_bits=0x40a3554de2d3de2e heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 4 (engine tick 6) slot 8: owner=101 target=0 troops_bits=0x40a67eb59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 4 (engine tick 6) slot 9: owner=215 target=0 troops_bits=0x40a9a81d4436d444 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 4 (engine tick 6) slot 10: owner=326 target=0 troops_bits=0x40b75762dde9ced0 heap_len=16 border_len=12 heap_peak=16 (device-computed)
INIT_ATTACK at boundary 4 (engine tick 6) slot 11: owner=341 target=0 troops_bits=0x40acd184f4e84f50 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 4 (engine tick 6) slot 12: owner=361 target=0 troops_bits=0x40b7e4f98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 4 (engine tick 6) slot 13: owner=369 target=0 troops_bits=0x40affaeca599ca5a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 4 (engine tick 6) slot 14: owner=377 target=0 troops_bits=0x40a3554de2d3de2e heap_len=32 border_len=24 heap_peak=32 (device-computed)
TROOPS boundary 4: [40/0 eng 0x40a53ab59385593a dev 0x40a53ab59385593a ok] [142/0 eng 0x40b25cde037e6038 dev 0x40b25cde037e6038 ok] [165/0 eng 0x40b55245b42fdb43 dev 0x40b55245b42fdb43 ok] [166/0 eng 0x40b55645b42fdb43 dev 0x40b55645b42fdb43 ok] [196/0 eng 0x40b4d04aa3fd738d dev 0x40b4d04aa3fd738d ok] [303/0 eng 0x40ab5184f4e84f50 dev 0x40ab5184f4e84f50 ok] [451/0 eng 0x40b0b42a2b25a2b2 dev 0x40b0b42a2b25a2b2 ok] [77/0 eng 0x40a3054de2d3de2e dev 0x40a3054de2d3de2e ok] [101/0 eng 0x40a61eb59385593a dev 0x40a61eb59385593a ok] [215/0 eng 0x40a9481d4436d444 dev 0x40a9481d4436d444 ok] [326/0 eng 0x40b72f62dde9ced0 dev 0x40b72f62dde9ced0 ok] [341/0 eng 0x40ac6184f4e84f50 dev 0x40ac6184f4e84f50 ok] [361/0 eng 0x40b78cf98c8898c8 dev 0x40b78cf98c8898c8 ok] [369/0 eng 0x40af8aeca599ca5a dev 0x40af8aeca599ca5a ok] [377/0 eng 0x40a3014de2d3de2e dev 0x40a3014de2d3de2e ok] [36/0 eng 0x40b836f98c8898c8 device: not created yet (deferred to the next transition)] [96/0 eng 0x40a722b59385593a device: not created yet (deferred to the next transition)] [149/0 eng 0x40b378de037e6038 device: not created yet (deferred to the next transition)] [220/0 eng 0x40b6a245b42fdb43 device: not created yet (deferred to the next transition)] [239/0 eng 0x40aa4c1d4436d444 device: not created yet (deferred to the next transition)] [375/0 eng 0x40b836f98c8898c8 device: not created yet (deferred to the next transition)] [397/0 eng 0x40b836f98c8898c8 device: not created yet (deferred to the next transition)] [400/0 eng 0x40b836f98c8898c8 device: not created yet (deferred to the next transition)] [444/0 eng 0x40a95cdfebf85aa8 device: not created yet (deferred to the next transition)] [456/0 eng 0x40b50d91dbd71dbe device: not created yet (deferred to the next transition)] [458/0 eng 0x40b378de037e6038 device: not created yet (deferred to the next transition)] [482/0 eng 0x40b04f7652cce52d device: not created yet (deferred to the next transition)]
TICK boundary 4 engine_tick 7: dev_hash 0x72ee9e93bbac5543 engine_hash 0x72ee9e93bbac5543 match=yes | claims 98 | dev_claims_total 145 | live_attacks 15 | engine_attacks 27
INIT_ATTACK at boundary 5 (engine tick 7) slot 15: owner=36 target=0 troops_bits=0x40b836f98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 16: owner=96 target=0 troops_bits=0x40a722b59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 17: owner=149 target=0 troops_bits=0x40b378de037e6038 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 18: owner=220 target=0 troops_bits=0x40b6a245b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 19: owner=239 target=0 troops_bits=0x40aa4c1d4436d444 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 20: owner=375 target=0 troops_bits=0x40b836f98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 21: owner=397 target=0 troops_bits=0x40b836f98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 22: owner=400 target=0 troops_bits=0x40b836f98c8898c8 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 23: owner=444 target=0 troops_bits=0x40a95cdfebf85aa8 heap_len=18 border_len=14 heap_peak=18 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 24: owner=456 target=0 troops_bits=0x40b50d91dbd71dbe heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 25: owner=458 target=0 troops_bits=0x40b378de037e6038 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 5 (engine tick 7) slot 26: owner=482 target=0 troops_bits=0x40b04f7652cce52d heap_len=32 border_len=24 heap_peak=32 (device-computed)
TROOPS boundary 5: [40/0 eng 0x40a4eab59385593a dev 0x40a4eab59385593a ok] [142/0 eng 0x40b21cde037e6038 dev 0x40b21cde037e6038 ok] [165/0 eng 0x40b4fe45b42fdb43 dev 0x40b4fe45b42fdb43 ok] [166/0 eng 0x40b50245b42fdb43 dev 0x40b50245b42fdb43 ok] [196/0 eng 0x40b4a04aa3fd738d dev 0x40b4a04aa3fd738d ok] [303/0 eng 0x40aad984f4e84f50 dev 0x40aad984f4e84f50 ok] [451/0 eng 0x40b0702a2b25a2b2 dev 0x40b0702a2b25a2b2 ok] [77/0 eng 0x40a2b54de2d3de2e dev 0x40a2b54de2d3de2e ok] [101/0 eng 0x40a5beb59385593a dev 0x40a5beb59385593a ok] [215/0 eng 0x40a8e81d4436d444 dev 0x40a8e81d4436d444 ok] [326/0 eng 0x40b6f762dde9ced0 dev 0x40b6f762dde9ced0 ok] [341/0 eng 0x40abf184f4e84f50 dev 0x40abf184f4e84f50 ok] [361/0 eng 0x40b734f98c8898c8 dev 0x40b734f98c8898c8 ok] [369/0 eng 0x40af0aeca599ca5a dev 0x40af0aeca599ca5a ok] [377/0 eng 0x40a2b94de2d3de2e dev 0x40a2b94de2d3de2e ok] [36/0 eng 0x40b7def98c8898c8 dev 0x40b7def98c8898c8 ok] [96/0 eng 0x40a6d2b59385593a dev 0x40a6d2b59385593a ok] [149/0 eng 0x40b330de037e6038 dev 0x40b330de037e6038 ok] [220/0 eng 0x40b65245b42fdb43 dev 0x40b65245b42fdb43 ok] [239/0 eng 0x40a9ec1d4436d444 dev 0x40a9ec1d4436d444 ok] [375/0 eng 0x40b7def98c8898c8 dev 0x40b7def98c8898c8 ok] [397/0 eng 0x40b7def98c8898c8 dev 0x40b7def98c8898c8 ok] [400/0 eng 0x40b7def98c8898c8 dev 0x40b7def98c8898c8 ok] [444/0 eng 0x40a92cdfebf85aa8 dev 0x40a92cdfebf85aa8 ok] [456/0 eng 0x40b4bd91dbd71dbe dev 0x40b4bd91dbd71dbe ok] [458/0 eng 0x40b330de037e6038 dev 0x40b330de037e6038 ok] [482/0 eng 0x40b00f7652cce52d dev 0x40b00f7652cce52d ok] [9/0 eng 0x40b55f91dbd71dbe device: not created yet (deferred to the next transition)] [39/0 eng 0x40b6f445b42fdb43 device: not created yet (deferred to the next transition)] [112/0 eng 0x40aaf01d4436d444 device: not created yet (deferred to the next transition)] [140/0 eng 0x40b0a17652cce52d device: not created yet (deferred to the next transition)] [159/0 eng 0x40b55f91dbd71dbe device: not created yet (deferred to the next transition)] [267/0 eng 0x40ae1984f4e84f50 device: not created yet (deferred to the next transition)] [365/0 eng 0x40a7c6b59385593a device: not created yet (deferred to the next transition)] [378/0 eng 0x40a49d4de2d3de2e device: not created yet (deferred to the next transition)]
TICK boundary 5 engine_tick 8: dev_hash 0x1b4049c67cfc4b83 engine_hash 0x1b4049c67cfc4b83 match=yes | claims 205 | dev_claims_total 350 | live_attacks 27 | engine_attacks 35
INIT_ATTACK at boundary 6 (engine tick 8) slot 27: owner=9 target=0 troops_bits=0x40b55f91dbd71dbe heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 28: owner=39 target=0 troops_bits=0x40b6f445b42fdb43 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 29: owner=112 target=0 troops_bits=0x40aaf01d4436d444 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 30: owner=140 target=0 troops_bits=0x40b0a17652cce52d heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 31: owner=159 target=0 troops_bits=0x40b55f91dbd71dbe heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 32: owner=267 target=0 troops_bits=0x40ae1984f4e84f50 heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 33: owner=365 target=0 troops_bits=0x40a7c6b59385593a heap_len=32 border_len=24 heap_peak=32 (device-computed)
INIT_ATTACK at boundary 6 (engine tick 8) slot 34: owner=378 target=0 troops_bits=0x40a49d4de2d3de2e heap_len=32 border_len=24 heap_peak=32 (device-computed)
TROOPS boundary 6: [40/0 eng 0x40a48ab59385593a dev 0x40a48ab59385593a ok] [142/0 eng 0x40b1dcde037e6038 dev 0x40b1dcde037e6038 ok] [165/0 eng 0x40b4a645b42fdb43 dev 0x40b4a645b42fdb43 ok] [166/0 eng 0x40b4ae45b42fdb43 dev 0x40b4ae45b42fdb43 ok] [196/0 eng 0x40b4684aa3fd738d dev 0x40b4684aa3fd738d ok] [303/0 eng 0x40aa6584f4e84f50 dev 0x40aa6584f4e84f50 ok] [451/0 eng 0x40b02a2a2b25a2b2 dev 0x40b02a2a2b25a2b2 ok] [77/0 eng 0x40a2654de2d3de2e dev 0x40a2654de2d3de2e ok] [101/0 eng 0x40a55eb59385593a dev 0x40a55eb59385593a ok] [215/0 eng 0x40a8881d4436d444 dev 0x40a8881d4436d444 ok] [326/0 eng 0x40b6c762dde9ced0 dev 0x40b6c762dde9ced0 ok] [341/0 eng 0x40ab8184f4e84f50 dev 0x40ab8184f4e84f50 ok] [361/0 eng 0x40b6d4f98c8898c8 dev 0x40b6d4f98c8898c8 ok] [369/0 eng 0x40ae8aeca599ca5a dev 0x40ae8aeca599ca5a ok] [377/0 eng 0x40a2754de2d3de2e dev 0x40a2754de2d3de2e ok] [36/0 eng 0x40b77ef98c8898c8 dev 0x40b77ef98c8898c8 ok] [96/0 eng 0x40a672b59385593a dev 0x40a672b59385593a ok] [149/0 eng 0x40b2e8de037e6038 dev 0x40b2e8de037e6038 ok] [220/0 eng 0x40b5f245b42fdb43 dev 0x40b5f245b42fdb43 ok] [239/0 eng 0x40a98c1d4436d444 dev 0x40a98c1d4436d444 ok] [375/0 eng 0x40b77ef98c8898c8 dev 0x40b77ef98c8898c8 ok] [397/0 eng 0x40b786f98c8898c8 dev 0x40b786f98c8898c8 ok] [400/0 eng 0x40b77ef98c8898c8 dev 0x40b77ef98c8898c8 ok] [444/0 eng 0x40a8ecdfebf85aa8 dev 0x40a8ecdfebf85aa8 ok] [456/0 eng 0x40b46591dbd71dbe dev 0x40b46591dbd71dbe ok] [458/0 eng 0x40b2e8de037e6038 dev 0x40b2e8de037e6038 ok] [482/0 eng 0x40af9eeca599ca5a dev 0x40af9eeca599ca5a ok] [9/0 eng 0x40b50f91dbd71dbe dev 0x40b50f91dbd71dbe ok] [39/0 eng 0x40b6a445b42fdb43 dev 0x40b6a445b42fdb43 ok] [112/0 eng 0x40aa841d4436d444 dev 0x40aa841d4436d444 ok] [140/0 eng 0x40b0617652cce52d dev 0x40b0617652cce52d ok] [159/0 eng 0x40b50f91dbd71dbe dev 0x40b50f91dbd71dbe ok] [267/0 eng 0x40ada984f4e84f50 dev 0x40ada984f4e84f50 ok] [365/0 eng 0x40a762b59385593a dev 0x40a762b59385593a ok] [378/0 eng 0x40a44d4de2d3de2e dev 0x40a44d4de2d3de2e ok] [66/0 eng 0x40aebf84f4e84f50 device: not created yet (deferred to the next transition)] [78/0 eng 0x40b8dbf98c8898c8 device: not created yet (deferred to the next transition)] [90/0 eng 0x40aebf84f4e84f50 device: not created yet (deferred to the next transition)] [194/0 eng 0x40b74745b42fdb43 device: not created yet (deferred to the next transition)] [256/0 eng 0x40a86cb59385593a device: not created yet (deferred to the next transition)] [285/0 eng 0x40a86cb59385593a device: not created yet (deferred to the next transition)] [309/0 eng 0x40b2892a2b25a2b2 device: not created yet (deferred to the next transition)]
TICK boundary 6 engine_tick 9: dev_hash 0x4baa34f390a26aaa engine_hash 0x4baa34f390a26aaa match=yes | claims 276 | dev_claims_total 626 | live_attacks 35 | engine_attacks 42
INIT_ATTACK at boundary 7 (engine tick 9) slot 35: owner=66 target=0 troops_bits=0x40aebf84f4e84f50 heap_len=32 border_len=24 heap_peak=32 (device-computed)
